entity_id,kyc_status,risk_rating,sanctions_flag,pep_flag,counterparty_type,last_review_date,next_review_due_date,source_system
ENT001362,Pending,High,N,Y,Issuer,2021-05-01,2027-12-23,Manual Upload
ENT004558,Pending,Medium,True,True,Fund,2020-03-02,2024-08-06,ProviderA
ENT003096,Approved,Low,True,False,Unknown,2023-06-29,2027-08-02,ProviderA
ENT004138,Unknown,Low,N,N,Supplier,2022-05-29,2026-07-01,Manual Upload
ENT000402,Approved,Medium,True,False,Supplier,2022-06-13,2026-02-10,ProviderA
ENT003363,Approved,High,Y,N,Client,2023-09-16,2025-09-29,Manual Upload
ENT001855,Rejected,Low,N,True,Issuer,2020-08-11,2025-11-18,ProviderA
ENT000108,Pending,Medium,Y,N,Broker,2020-04-07,2026-01-28,KYC Platform
ENT003609,Approved,InvalidRisk,Y,N,Broker,2023-03-20,2027-08-03,ProviderA
ENT000253,Rejected,Medium,,True,Unknown,2021-01-14,2025-06-28,Manual Upload
ENT002332,Rejected,Medium,N,True,Fund,2023-09-29,2023-08-14,ProviderA
ENT003445,Pending,Medium,Y,Y,Issuer,2022-04-24,2027-08-03,KYC Platform
ENT004743,Unknown,Low,False,False,Broker,2020-04-25,2026-10-06,KYC Platform
ENT003959,Pending,Low,N,,Supplier,2023-09-25,2026-06-22,Manual Upload
ENT001734,Expired,Low,N,False,Client,2022-06-22,2026-12-22,ProviderA
ENT002629,Expired,Critical,False,,Client,2021-04-22,2026-04-12,KYC Platform
ENT000323,Unknown,Low,N,True,Client,2022-04-16,2021-08-19,Manual Upload
ENT002623,Expired,Low,Y,True,Unknown,2020-03-27,2025-08-19,ProviderA
ENT004774,Rejected,Critical,True,N,Fund,2020-08-22,2026-09-17,Manual Upload
ENT004974,Approved,Low,False,N,Issuer,2023-09-30,2027-07-12,ProviderA
ENT001147,Unknown,Low,False,Y,Broker,2022-12-21,2026-10-02,ProviderA
ENT000473,Pending,Medium,Y,Y,Supplier,2021-01-20,2024-11-27,Manual Upload
ENT004001,Approved,Medium,N,True,Unknown,2020-10-31,2025-10-13,Manual Upload
ENT003629,Unknown,Medium,Y,False,Fund,2024-06-19,2023-03-02,KYC Platform
ENT000268,Unknown,High,True,N,Unknown,2021-08-01,2026-12-02,Manual Upload
ENT004135,Approved,Critical,True,False,Broker,2022-05-18,2025-10-29,Manual Upload
ENT003210,Rejected,Medium,Y,False,Client,2022-08-26,2024-05-13,Manual Upload
ENT000345,Expired,Medium,N,N,Unknown,2024-02-16,2027-02-27,Manual Upload
ENT002086,Pending,High,Y,False,Fund,2021-04-09,2025-08-14,Manual Upload
ENT003334,Rejected,Medium,True,N,Supplier,2022-08-24,2027-08-12,Manual Upload
ENT003197,Unknown,Low,,True,Supplier,2021-10-27,2020-06-09,Manual Upload
ENT002990,Rejected,Medium,False,Y,Client,2023-11-19,2026-12-14,KYC Platform
ENT000600,Expired,High,N,N,Supplier,2022-08-09,2024-08-07,ProviderA
ENT000764,Rejected,Low,True,N,Fund,2022-07-04,2027-05-21,KYC Platform
ENT004935,Approved,Medium,N,Y,Broker,2020-12-19,2026-05-22,ProviderA
ENT000309,Approved,Medium,N,,Unknown,2021-12-12,2024-05-17,ProviderA
ENT004650,Unknown,Low,,Y,Supplier,2021-04-22,2026-08-23,ProviderA
ENT000704,Expired,Low,True,True,Fund,2023-12-12,2024-03-16,Manual Upload
ENT000662,Unknown,High,True,False,Supplier,2019-10-16,2025-03-01,KYC Platform
ENT001637,Pending,High,,,Fund,2019-09-19,2026-11-24,KYC Platform
ENT_KYC_ORPHAN_48,Rejected,Medium,False,N,Client,2020-09-20,2020-12-13,KYC Platform
ENT000423,Pending,Low,False,False,Unknown,2024-12-04,2026-08-31,ProviderA
ENT004099,Rejected,Low,Y,Y,Broker,2021-04-17,2026-03-21,KYC Platform
ENT004253,Approved,Medium,True,True,Issuer,2024-12-28,2027-02-18,KYC Platform
ENT004701,Pending,Medium,Y,,Broker,2024-11-08,2023-02-02,KYC Platform
ENT004595,Approved,Low,False,True,Unknown,2020-05-21,2024-01-02,KYC Platform
ENT000874,Approved,Medium,True,False,Fund,2023-05-01,2027-10-27,KYC Platform
ENT001532,Unknown,Medium,False,True,Issuer,2022-02-18,2026-06-23,KYC Platform
ENT000945,Unknown,High,,N,Client,2024-04-08,2024-12-07,KYC Platform
ENT001065,Rejected,Low,N,True,Supplier,2024-11-27,2026-09-10,KYC Platform
ENT_KYC_ORPHAN_11,Expired,Medium,True,,Unknown,2020-03-11,2025-03-13,ProviderA
ENT003593,Pending,Low,False,True,Broker,2021-04-17,2026-02-21,ProviderA
ENT000583,Approved,InvalidRisk,False,Y,Issuer,2024-11-15,2027-04-15,KYC Platform
ENT001329,Approved,Low,False,True,Fund,2024-07-09,2026-09-13,Manual Upload
ENT000833,Unknown,Low,False,,Client,2024-10-15,2026-08-23,ProviderA
ENT004906,Approved,Low,False,False,Issuer,2020-04-24,2024-01-14,KYC Platform
ENT000188,Pending,InvalidRisk,True,Y,Broker,2023-02-25,2027-03-26,Manual Upload
ENT001384,Unknown,InvalidRisk,N,True,Client,2023-08-09,2027-07-09,KYC Platform
ENT003680,Rejected,Low,,,Issuer,2021-08-12,2026-09-10,ProviderA
ENT002354,Approved,Medium,Y,Y,Supplier,2023-08-04,2025-08-16,KYC Platform
ENT000824,Unknown,Low,True,False,Supplier,2020-11-12,2027-05-05,Manual Upload
ENT004939,Rejected,High,False,Y,Broker,2019-01-17,2025-06-30,Manual Upload
ENT004126,Unknown,Medium,False,True,Supplier,2022-07-19,2024-11-22,ProviderA
ENT004393,Expired,Low,False,True,Broker,2022-04-05,2026-08-21,KYC Platform
ENT002834,Approved,Low,False,False,Unknown,2024-07-23,2024-09-14,KYC Platform
ENT000148,Approved,High,False,Y,Issuer,2021-01-14,2027-05-04,KYC Platform
ENT004484,Expired,Medium,,N,Unknown,2022-02-01,2026-01-18,Manual Upload
ENT004431,Pending,Critical,N,Y,Issuer,2022-07-17,2027-03-09,ProviderA
ENT002091,Pending,Medium,,,Broker,2022-04-16,2024-08-03,Manual Upload
ENT002423,Pending,Medium,N,False,Fund,2020-02-08,2024-04-18,ProviderA
ENT002391,Approved,Medium,Y,True,Broker,2022-12-20,2026-02-08,Manual Upload
ENT003438,Unknown,Critical,False,,Issuer,2024-02-22,2024-01-09,ProviderA
ENT002987,Expired,Low,False,N,Fund,2022-06-24,2027-03-04,KYC Platform
ENT004842,Approved,Medium,,,Issuer,2020-02-16,2026-01-13,KYC Platform
ENT003570,Pending,Medium,False,False,Client,2022-01-06,2025-09-16,Manual Upload
ENT003843,Approved,Medium,N,N,Supplier,2022-06-22,2026-08-11,ProviderA
ENT002593,Expired,Low,Y,True,Fund,2023-08-27,2024-03-25,ProviderA
ENT003720,Approved,Medium,,False,Supplier,2023-07-24,2026-03-18,Manual Upload
ENT001912,Expired,High,,N,Fund,2023-02-18,2026-01-03,Manual Upload
ENT000722,Expired,Medium,N,False,Broker,2020-04-15,2025-02-06,KYC Platform
ENT002605,Expired,Low,False,False,Unknown,2022-11-30,2024-03-20,Manual Upload
ENT003077,Expired,Medium,Y,False,Broker,2022-12-01,2026-08-07,KYC Platform
ENT004511,Unknown,Low,False,N,Unknown,2022-07-04,2027-07-31,ProviderA
ENT002532,Unknown,InvalidRisk,,,Unknown,2022-11-08,2025-06-17,ProviderA
ENT004505,Rejected,High,N,False,Client,2018-06-18,2024-04-28,Manual Upload
ENT000657,Expired,High,N,False,Issuer,2018-11-07,2026-03-16,ProviderA
ENT001503,Unknown,Critical,Y,N,Issuer,2017-02-25,2024-01-11,Manual Upload
ENT000337,Unknown,Low,Y,True,Client,2022-06-15,2023-12-18,Manual Upload
ENT000763,Rejected,Medium,N,True,Broker,2021-04-05,2024-09-13,KYC Platform
ENT002849,Expired,High,Y,True,Unknown,2024-02-16,2024-05-20,ProviderA
ENT002052,Unknown,Low,Y,Y,Supplier,2024-03-30,2027-08-19,ProviderA
ENT000895,Approved,InvalidRisk,,,Supplier,2023-05-18,2024-02-20,ProviderA
ENT000828,Unknown,Medium,True,True,Broker,2021-08-29,2020-04-05,ProviderA
ENT003919,Unknown,Critical,True,Y,Supplier,2024-11-30,2027-10-15,Manual Upload
ENT_KYC_ORPHAN_51,Rejected,High,False,,Unknown,2020-08-21,2026-02-27,KYC Platform
ENT004805,Approved,Low,True,True,Broker,2024-12-04,2024-06-14,ProviderA
ENT003827,Pending,Medium,,,Client,2023-12-30,2027-10-07,Manual Upload
ENT000365,Pending,Medium,False,N,Supplier,2020-09-16,2026-10-14,ProviderA
ENT003263,Pending,Medium,False,N,Broker,2023-02-13,2027-12-07,Manual Upload
ENT000636,Expired,Medium,,Y,Client,2020-03-16,2024-05-15,Manual Upload
ENT002333,Approved,High,False,False,Fund,2023-02-17,2022-07-24,KYC Platform
ENT004354,Expired,InvalidRisk,False,,Supplier,2022-03-11,2025-11-12,Manual Upload
ENT001323,Pending,Low,False,N,Unknown,2023-03-12,2024-05-08,Manual Upload
ENT002983,Expired,Critical,False,N,Issuer,2021-06-30,2026-12-13,Manual Upload
ENT003857,Approved,Medium,,,Supplier,2020-07-14,2023-06-22,ProviderA
ENT000925,Rejected,Critical,False,,Broker,2022-08-14,2027-03-03,Manual Upload
ENT002284,Approved,Medium,False,Y,Broker,2020-01-14,2027-06-10,Manual Upload
ENT001880,Pending,Low,N,True,Broker,2023-11-24,2027-08-24,ProviderA
ENT002609,Unknown,High,Y,Y,Fund,2020-05-16,2027-06-04,ProviderA
ENT003773,Unknown,Low,Y,N,Client,2024-04-26,2025-06-01,Manual Upload
ENT002964,Rejected,High,False,True,Client,2023-04-09,2025-05-26,ProviderA
ENT001190,Approved,Low,True,Y,Fund,2022-01-29,2024-02-22,ProviderA
ENT003462,Rejected,Medium,False,True,Broker,2021-11-15,2026-01-29,KYC Platform
ENT000680,Pending,Low,N,Y,Client,2020-05-15,2025-09-01,Manual Upload
ENT003692,Expired,Medium,Y,False,Broker,2024-10-15,2027-12-30,KYC Platform
ENT003219,Approved,High,N,N,Fund,2020-08-14,2027-06-09,Manual Upload
ENT000222,Approved,Medium,Y,True,Client,2020-03-17,2026-03-28,KYC Platform
ENT000254,Pending,High,N,N,Unknown,2021-04-07,2025-05-26,ProviderA
ENT002913,Expired,InvalidRisk,,True,Broker,2024-11-15,2025-02-25,KYC Platform
ENT000198,Expired,High,,N,Client,2018-06-21,2023-04-18,KYC Platform
ENT003317,Unknown,Low,Y,Y,Unknown,2023-12-21,2023-10-15,KYC Platform
ENT_KYC_ORPHAN_17,Approved,Low,Y,True,Broker,2020-02-28,2025-11-27,KYC Platform
ENT001519,Unknown,Critical,,Y,Supplier,2021-08-21,2025-04-23,KYC Platform
ENT001170,Approved,Low,,,Unknown,2020-08-26,2023-11-03,Manual Upload
ENT001767,Expired,High,True,N,Unknown,2020-08-03,2027-12-10,Manual Upload
ENT000021,Approved,Low,False,True,Issuer,2024-07-10,2024-06-05,Manual Upload
ENT000418,Unknown,InvalidRisk,False,True,Fund,2023-06-20,2027-03-02,KYC Platform
ENT000617,Approved,Low,N,,Client,2023-11-08,2027-07-16,KYC Platform
ENT001923,Unknown,Critical,True,,Unknown,2024-05-31,2027-06-13,Manual Upload
ENT000627,Pending,Low,,True,Fund,2021-03-03,2024-02-21,ProviderA
ENT004791,Pending,Medium,Y,N,Unknown,2022-05-14,2027-11-30,ProviderA
ENT000840,Approved,Low,True,,Fund,2024-02-01,2026-05-03,KYC Platform
ENT001979,Pending,High,True,False,Fund,2021-09-01,2026-11-01,ProviderA
ENT002734,Approved,High,False,,Supplier,2021-07-11,2027-08-01,KYC Platform
ENT003482,Unknown,Medium,True,,Supplier,2023-02-18,2027-08-15,KYC Platform
ENT002022,Rejected,Low,,True,Issuer,2020-01-17,2026-04-27,Manual Upload
ENT004636,Unknown,Medium,False,True,Supplier,2024-04-03,2026-08-25,ProviderA
ENT003339,Expired,Medium,False,False,Broker,2024-10-01,2025-08-31,KYC Platform
ENT002162,Approved,Low,,True,Issuer,2024-04-21,2027-07-26,Manual Upload
ENT001986,Rejected,InvalidRisk,Y,False,Issuer,2022-01-23,2025-05-09,KYC Platform
ENT003699,Pending,High,True,False,Issuer,2023-05-25,2027-06-05,KYC Platform
ENT_KYC_ORPHAN_31,Rejected,Medium,Y,,Broker,2023-01-08,2024-03-28,ProviderA
ENT001854,Pending,Low,,N,Supplier,2023-06-13,2025-06-09,Manual Upload
ENT000038,Rejected,Medium,Y,False,Fund,2022-03-31,2027-12-30,ProviderA
ENT002650,Unknown,Critical,True,,Unknown,2020-07-16,2025-06-11,Manual Upload
ENT004476,Unknown,Medium,,True,Issuer,2021-08-26,2027-01-03,ProviderA
ENT003840,Expired,Low,N,Y,Issuer,2024-12-12,2026-12-14,Manual Upload
ENT004896,Approved,Medium,True,,Fund,2022-08-09,2025-12-25,Manual Upload
ENT004702,Approved,Low,Y,True,Client,2023-01-01,2026-06-13,Manual Upload
ENT003579,Pending,Critical,True,,Broker,2024-02-22,2027-08-07,Manual Upload
ENT003335,Pending,Critical,,False,Supplier,2023-01-25,2026-11-19,ProviderA
ENT002375,Unknown,Low,,,Broker,2020-10-31,2026-02-17,Manual Upload
ENT001648,Rejected,High,Y,True,Unknown,2023-09-25,2024-08-23,Manual Upload
ENT002219,Approved,Critical,True,False,Unknown,2024-01-20,2026-12-23,KYC Platform
ENT003891,Expired,High,N,True,Fund,2023-05-11,2025-01-31,ProviderA
ENT003190,Unknown,Low,False,True,Unknown,2021-10-25,2026-08-17,Manual Upload
ENT002031,Approved,Critical,N,False,Client,2021-02-18,2026-08-21,KYC Platform
ENT004912,Rejected,Low,True,N,Issuer,2020-06-10,2024-11-29,KYC Platform
ENT001811,Unknown,Medium,,N,Client,2024-08-27,2026-06-25,KYC Platform
ENT003975,Rejected,High,Y,,Supplier,2022-08-26,2025-11-26,KYC Platform
ENT000414,Expired,Medium,Y,N,Broker,2022-08-01,2025-04-03,ProviderA
ENT000944,Expired,Low,N,Y,Issuer,2020-01-20,2027-09-20,Manual Upload
ENT004084,Pending,High,,Y,Issuer,2022-01-26,2026-11-30,KYC Platform
ENT004797,Pending,Medium,N,Y,Broker,2022-02-24,2026-04-26,KYC Platform
ENT002644,Unknown,Critical,N,N,Broker,2023-03-14,2027-06-12,Manual Upload
ENT003489,Unknown,Medium,True,Y,Unknown,2023-06-26,2020-08-01,Manual Upload
ENT000936,Approved,Low,True,True,Fund,2021-11-10,2022-02-17,KYC Platform
ENT003594,Expired,Critical,False,N,Unknown,2024-12-16,2025-12-02,KYC Platform
ENT002866,Expired,Critical,N,N,Issuer,2024-01-05,2026-02-23,ProviderA
ENT000182,Pending,Low,,,Broker,2024-01-23,2026-02-26,KYC Platform
ENT001045,Unknown,High,True,,Issuer,2018-04-04,2025-04-20,KYC Platform
ENT000857,Pending,Medium,False,False,Unknown,2023-05-17,2025-09-15,ProviderA
ENT002771,Expired,Medium,False,True,Client,2020-07-07,2025-07-11,Manual Upload
ENT001358,Expired,Medium,,False,Issuer,2022-11-27,2024-11-26,Manual Upload
ENT001133,Expired,Low,N,,Supplier,2021-05-10,2026-05-26,Manual Upload
ENT002601,Expired,Low,True,True,Broker,2021-03-18,2024-04-11,KYC Platform
ENT000374,Unknown,InvalidRisk,False,False,Broker,2024-05-16,2025-06-18,Manual Upload
ENT002055,Approved,Medium,Y,N,Supplier,2023-05-30,2026-06-07,ProviderA
ENT002617,Pending,High,False,False,Fund,2023-11-14,2027-06-19,ProviderA
ENT003941,Rejected,Low,False,True,Unknown,2023-07-02,2026-09-26,Manual Upload
ENT003094,Unknown,Low,Y,False,Fund,2022-02-12,2027-09-09,ProviderA
ENT003792,Rejected,Low,False,,Unknown,2022-05-07,2024-12-05,KYC Platform
ENT001754,Approved,Low,True,N,Issuer,2022-01-09,2024-04-19,ProviderA
ENT002638,Rejected,Low,,,Fund,2024-11-20,2026-11-02,KYC Platform
ENT001697,Approved,InvalidRisk,N,Y,Broker,2020-11-25,2027-12-25,ProviderA
ENT001059,Expired,Medium,Y,Y,Client,2021-09-11,2025-12-28,ProviderA
ENT002490,Unknown,High,N,N,Client,2023-11-22,2027-07-09,ProviderA
ENT003637,Expired,Medium,,,Unknown,2022-04-29,2024-03-07,ProviderA
ENT003564,Rejected,Medium,,False,Broker,2023-01-12,2025-07-06,KYC Platform
ENT001092,Approved,Medium,Y,Y,Unknown,2020-08-09,2026-11-06,Manual Upload
ENT000554,Unknown,Medium,Y,,Fund,2024-08-03,2024-07-14,ProviderA
ENT002577,Approved,Low,,True,Client,2020-11-15,2021-08-01,ProviderA
ENT000226,Rejected,Medium,False,Y,Supplier,2020-05-27,2022-01-24,KYC Platform
ENT003370,Rejected,Low,Y,False,Fund,2020-06-30,2020-04-28,ProviderA
ENT004793,Unknown,Medium,N,True,Unknown,2022-05-08,2027-05-27,ProviderA
ENT000073,Pending,Medium,N,N,Supplier,2024-09-23,2025-03-03,ProviderA
ENT002819,Pending,Low,N,True,Broker,2022-05-29,2026-08-14,KYC Platform
ENT002111,Approved,Low,True,,Issuer,2020-07-12,2025-04-11,KYC Platform
ENT000431,Pending,High,,False,Unknown,2023-07-20,2025-10-26,KYC Platform
ENT002238,Pending,Medium,N,,Issuer,2021-09-17,2024-07-12,ProviderA
ENT004546,Unknown,Medium,False,Y,Issuer,2023-07-26,2026-07-27,KYC Platform
ENT002435,Unknown,Low,False,Y,Broker,2022-02-20,2025-10-25,Manual Upload
ENT000755,Pending,High,Y,True,Client,2023-06-02,2025-12-25,KYC Platform
ENT004497,Rejected,Low,False,,Unknown,2024-08-12,2026-06-25,KYC Platform
ENT000307,Approved,Low,,True,Unknown,2023-12-28,2024-03-26,KYC Platform
ENT001044,Unknown,Medium,,Y,Supplier,2020-01-23,2025-03-18,KYC Platform
ENT003475,Expired,High,Y,N,Client,2017-02-01,2024-02-24,Manual Upload
ENT001251,Unknown,Medium,,False,Client,2023-08-29,2025-11-17,ProviderA
ENT000451,Rejected,Medium,Y,False,Fund,2023-10-17,2027-11-04,ProviderA
ENT004106,Unknown,Low,,,Unknown,2022-01-10,2026-03-02,KYC Platform
ENT003347,Pending,Low,N,Y,Client,2021-04-30,2027-01-11,Manual Upload
ENT000924,Expired,Medium,Y,N,Issuer,2022-07-06,2025-04-27,ProviderA
ENT002338,Expired,High,True,False,Fund,2020-09-27,2027-10-01,Manual Upload
ENT000549,Expired,Medium,N,Y,Issuer,2023-03-21,2025-06-26,ProviderA
ENT002028,Pending,Critical,False,,Unknown,2020-06-12,2024-08-28,Manual Upload
ENT004953,Unknown,Low,True,,Broker,2021-03-06,2027-05-07,ProviderA
ENT004858,Pending,Low,True,N,Broker,2020-03-07,2025-08-21,Manual Upload
ENT003647,Expired,High,False,N,Broker,2018-03-07,2026-02-03,ProviderA
ENT004116,Unknown,Low,N,N,Fund,2024-06-30,2024-03-29,KYC Platform
ENT003422,Rejected,Medium,,True,Issuer,2021-08-23,2025-10-12,ProviderA
ENT000613,Pending,High,N,True,Client,2020-02-04,2027-04-16,Manual Upload
ENT000056,Pending,Low,True,True,Broker,2023-05-13,2027-04-18,ProviderA
ENT_KYC_ORPHAN_66,Rejected,Low,N,N,Broker,2022-01-19,2026-12-23,Manual Upload
ENT000022,Approved,Critical,False,N,Unknown,2020-12-07,2026-12-05,Manual Upload
ENT003432,Expired,High,Y,,Client,2021-12-06,2024-03-23,KYC Platform
ENT000472,Pending,Low,Y,False,Issuer,2022-09-03,2026-07-07,KYC Platform
ENT004241,Pending,Low,Y,N,Broker,2021-08-30,2025-07-11,Manual Upload
ENT002184,Unknown,Medium,Y,True,Client,2020-05-23,2024-04-08,ProviderA
ENT003063,Unknown,Medium,False,N,Supplier,2023-03-03,2026-03-29,KYC Platform
ENT000231,Expired,Medium,False,False,Broker,2023-03-28,2027-01-11,KYC Platform
ENT_KYC_ORPHAN_9,Rejected,Medium,Y,,Fund,2023-03-12,2025-11-29,KYC Platform
ENT003561,Pending,Medium,,N,Fund,2024-03-24,2027-01-14,Manual Upload
ENT003490,Rejected,Low,True,Y,Client,2024-11-27,2022-04-02,ProviderA
ENT001955,Rejected,Low,True,True,Issuer,2024-08-21,2025-04-16,ProviderA
ENT002261,Expired,High,True,False,Issuer,2020-12-26,2027-10-31,Manual Upload
ENT003140,Pending,High,True,Y,Issuer,2017-03-14,2021-10-28,Manual Upload
ENT003879,Rejected,Low,N,,Client,2023-10-03,2027-01-27,Manual Upload
ENT003346,Expired,Low,True,Y,Fund,2020-12-19,2024-12-22,ProviderA
ENT001055,Approved,Medium,False,N,Broker,2024-05-10,2024-10-21,KYC Platform
ENT003740,Unknown,Medium,,True,Client,2022-01-25,2026-03-15,ProviderA
ENT002479,Rejected,High,True,Y,Fund,2024-10-25,2027-04-10,Manual Upload
ENT003386,Expired,Medium,N,False,Fund,2020-05-31,2025-07-02,ProviderA
ENT003138,Rejected,Low,True,N,Unknown,2021-07-23,2025-11-10,ProviderA
ENT002733,Unknown,High,False,,Fund,2023-07-15,2026-12-29,Manual Upload
ENT003382,Pending,Medium,True,Y,Issuer,2020-05-17,2025-12-23,KYC Platform
ENT000471,Approved,Low,,True,Unknown,2022-10-16,2024-12-20,Manual Upload
ENT004397,Pending,Low,True,Y,Unknown,2021-11-01,2027-03-11,ProviderA
ENT003416,Rejected,Low,True,N,Client,2023-09-03,2025-10-31,KYC Platform
ENT003502,Pending,High,False,Y,Broker,2024-02-11,2025-05-06,KYC Platform
ENT002313,Expired,Low,Y,False,Client,2022-07-04,2025-07-30,ProviderA
ENT004592,Rejected,Low,False,Y,Fund,2021-11-21,2024-04-02,Manual Upload
ENT003402,Pending,High,Y,N,Unknown,2022-08-19,2025-09-07,ProviderA
ENT002051,Pending,High,True,N,Issuer,2021-02-22,2020-05-04,KYC Platform
ENT002919,Expired,Medium,,Y,Unknown,2020-11-10,2024-05-17,ProviderA
ENT003488,Unknown,Medium,,True,Broker,2021-09-25,2027-12-11,Manual Upload
ENT003930,Pending,Medium,False,N,Supplier,2020-08-03,2024-06-04,Manual Upload
ENT004401,Unknown,High,True,N,Supplier,2022-07-05,2025-07-28,KYC Platform
ENT001003,Rejected,High,,Y,Client,2020-03-05,2027-03-06,Manual Upload
ENT004927,Expired,Low,False,False,Client,2022-05-07,2026-08-18,Manual Upload
ENT003224,Unknown,High,,N,Broker,2022-12-02,2024-12-13,KYC Platform
ENT002122,Rejected,Low,N,True,Issuer,2021-09-23,2021-01-19,ProviderA
ENT000659,Unknown,High,Y,True,Supplier,2020-12-20,2021-08-05,Manual Upload
ENT003665,Unknown,High,Y,False,Issuer,2020-04-22,2026-07-11,KYC Platform
ENT004544,Expired,Medium,N,N,Broker,2021-12-15,2025-01-17,KYC Platform
ENT003211,Unknown,High,,N,Unknown,2020-05-26,2027-02-07,ProviderA
ENT000977,Expired,Medium,False,,Fund,2024-01-07,2024-06-09,KYC Platform
ENT002618,Unknown,Medium,,Y,Issuer,2023-12-28,2022-12-22,ProviderA
ENT002125,Unknown,Medium,,,Client,2020-05-06,2027-12-01,KYC Platform
ENT003454,Pending,Low,Y,,Client,2020-09-03,2026-04-18,ProviderA
ENT004273,Pending,Critical,N,,Broker,2019-07-21,2024-09-26,Manual Upload
ENT002578,Approved,Critical,,Y,Client,2020-04-26,2025-11-26,Manual Upload
ENT004706,Approved,Low,Y,False,Broker,2023-02-28,2026-09-13,ProviderA
ENT004975,Rejected,High,N,False,Supplier,2022-06-15,2027-10-17,ProviderA
ENT004909,Expired,Low,,Y,Client,2020-03-28,2027-06-01,ProviderA
ENT004180,Unknown,Low,Y,True,Fund,2021-06-14,2021-03-21,Manual Upload
ENT000781,Unknown,InvalidRisk,,Y,Client,2020-08-28,2024-08-19,ProviderA
ENT002740,Expired,Medium,False,Y,Broker,2022-03-28,2027-07-31,Manual Upload
ENT003378,Approved,High,N,False,Broker,2021-06-29,2020-03-16,KYC Platform
ENT001449,Unknown,Low,Y,True,Broker,2023-07-20,2026-10-07,KYC Platform
ENT003546,Pending,High,False,N,Broker,2024-08-06,2027-02-24,ProviderA
ENT004379,Pending,High,False,N,Unknown,2024-10-29,2025-10-12,ProviderA
ENT004523,Pending,High,False,,Issuer,2024-11-17,2025-08-27,KYC Platform
ENT002156,Rejected,Low,N,False,Broker,2021-12-10,2026-08-11,Manual Upload
ENT003082,Rejected,High,N,False,Client,2023-12-21,2021-06-12,ProviderA
ENT003162,Pending,Medium,N,True,Issuer,2022-10-04,2026-07-01,Manual Upload
ENT002470,Expired,High,False,,Issuer,2020-06-10,2024-05-17,KYC Platform
ENT002195,Pending,High,N,,Issuer,2020-11-08,2024-08-12,Manual Upload
ENT001724,Approved,High,N,True,Issuer,2021-11-08,2026-06-02,Manual Upload
ENT001677,Unknown,Low,,Y,Fund,2023-06-07,2024-12-27,Manual Upload
ENT003646,Pending,Medium,Y,Y,Client,2024-05-16,2026-01-29,KYC Platform
ENT003516,Pending,Low,Y,,Unknown,2023-03-15,2024-04-13,KYC Platform
ENT002109,Rejected,Medium,Y,True,Broker,2021-02-19,2025-10-21,Manual Upload
ENT001659,Approved,Medium,,False,Broker,2024-10-09,2020-07-22,KYC Platform
ENT000094,Unknown,Medium,Y,,Client,2022-03-15,2026-08-12,KYC Platform
ENT001919,Unknown,Low,Y,False,Supplier,2024-08-11,2026-07-11,ProviderA
ENT002788,Unknown,Low,N,False,Fund,2023-08-18,2027-01-17,KYC Platform
ENT003567,Expired,Medium,True,,Unknown,2024-05-04,2025-01-24,Manual Upload
ENT004009,Rejected,High,False,False,Issuer,2017-10-17,2025-08-06,Manual Upload
ENT004700,Approved,Medium,Y,True,Fund,2022-06-09,2027-12-27,Manual Upload
ENT002822,Unknown,Medium,,False,Broker,2021-09-21,2024-09-15,Manual Upload
ENT000851,Pending,Low,N,,Unknown,2023-07-09,2027-02-11,KYC Platform
ENT002149,Approved,Low,,N,Issuer,2022-02-02,2027-09-15,Manual Upload
ENT003223,Approved,Critical,Y,,Client,2021-03-19,2024-11-18,KYC Platform
ENT002020,Rejected,Critical,False,N,Supplier,2022-11-27,2022-07-22,ProviderA
ENT000567,Expired,Medium,True,N,Fund,2020-06-20,2024-01-05,KYC Platform
ENT001895,Rejected,InvalidRisk,True,True,Issuer,2023-03-07,2024-03-17,ProviderA
ENT002550,Approved,Medium,,True,Supplier,2021-09-22,2027-02-08,ProviderA
ENT001976,Pending,Medium,,Y,Fund,2020-07-30,2025-11-28,Manual Upload
ENT000358,Rejected,Low,Y,False,Broker,2021-10-15,2024-01-18,ProviderA
ENT003838,Approved,Medium,Y,,Fund,2021-04-25,2026-06-21,KYC Platform
ENT000146,Approved,Medium,,,Fund,2022-05-08,2026-03-02,Manual Upload
ENT003589,Approved,Low,Y,True,Client,2024-04-24,2024-10-12,ProviderA
ENT003246,Pending,High,,N,Supplier,2024-03-22,2024-01-23,ProviderA
ENT003694,Unknown,High,Y,N,Broker,2023-05-21,2024-05-01,Manual Upload
ENT004910,Unknown,Low,Y,,Client,2023-09-04,2020-02-03,ProviderA
ENT002826,Pending,Low,True,False,Unknown,2022-04-15,2025-07-20,KYC Platform
ENT004705,Pending,InvalidRisk,Y,Y,Supplier,2020-02-21,2027-06-29,KYC Platform
ENT_KYC_ORPHAN_43,Rejected,High,False,False,Client,2017-01-12,2025-05-29,KYC Platform
ENT004056,Approved,Critical,False,,Fund,2021-07-11,2027-02-08,ProviderA
ENT001574,Expired,High,False,N,Fund,2021-10-17,2024-02-05,ProviderA
ENT004483,Approved,Medium,True,N,Broker,2024-07-05,2025-01-23,ProviderA
ENT002403,Expired,High,,N,Issuer,2023-10-29,2025-04-07,ProviderA
ENT001249,Expired,Critical,,,Client,2023-10-05,2024-11-05,Manual Upload
